"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"10000_people_100pct_vacinated"
"01/31/2022 19:57:32:154 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"10","100","false","10000","36","1.4783333333333333"
"2","100","false","10000","35","1.3383333333333334"
"9","100","false","10000","37","1.565"
"7","100","false","10000","36","1.5466666666666666"
"3","100","false","10000","35","1.4133333333333333"
"6","100","false","10000","36","1.6266666666666667"
"1","100","false","10000","37","1.4666666666666666"
"5","100","false","10000","38","1.525"
"4","100","false","10000","38","1.6633333333333333"
"10","100","false","10000","37","1.5466666666666666"
"8","100","false","10000","35","1.335"
"2","100","false","10000","36","1.4033333333333333"
"9","100","false","10000","38","1.6433333333333333"
"7","100","false","10000","37","1.615"
"6","100","false","10000","37","1.69"
"3","100","false","10000","36","1.495"
"1","100","false","10000","38","1.52"
"5","100","false","10000","39","1.58"
"10","100","false","10000","38","1.6133333333333333"
"4","100","false","10000","39","1.73"
"8","100","false","10000","36","1.3983333333333334"
"9","100","false","10000","39","1.7083333333333333"
"2","100","false","10000","37","1.4616666666666667"
"7","100","false","10000","38","1.6883333333333332"
"1","100","false","10000","39","1.615"
"6","100","false","10000","38","1.7683333333333333"
"3","100","false","10000","37","1.58"
"4","100","false","10000","40","1.8083333333333333"
"5","100","false","10000","40","1.65"
"10","100","false","10000","39","1.6883333333333332"
"9","100","false","10000","40","1.7783333333333333"
"8","100","false","10000","37","1.4683333333333333"
"2","100","false","10000","38","1.5166666666666666"
"7","100","false","10000","39","1.745"
"6","100","false","10000","39","1.8333333333333333"
"1","100","false","10000","40","1.695"
"5","100","false","10000","41","1.7216666666666667"
"3","100","false","10000","38","1.6416666666666666"
"4","100","false","10000","41","1.905"
"10","100","false","10000","40","1.75"
"9","100","false","10000","41","1.8566666666666667"
"8","100","false","10000","38","1.5383333333333333"
"2","100","false","10000","39","1.5983333333333334"
"7","100","false","10000","40","1.7983333333333333"
"1","100","false","10000","41","1.7666666666666666"
"6","100","false","10000","40","1.9033333333333333"
"5","100","false","10000","42","1.8016666666666667"
"4","100","false","10000","42","1.9966666666666666"
"3","100","false","10000","39","1.715"
"9","100","false","10000","42","1.945"
"10","100","false","10000","41","1.8316666666666668"
"8","100","false","10000","39","1.6033333333333333"
"2","100","false","10000","40","1.6683333333333332"
"7","100","false","10000","41","1.91"
"1","100","false","10000","42","1.8533333333333333"
"5","100","false","10000","43","1.86"
"4","100","false","10000","43","2.078333333333333"
"6","100","false","10000","41","1.9916666666666667"
"3","100","false","10000","40","1.8116666666666668"
"9","100","false","10000","43","2.033333333333333"
"10","100","false","10000","42","1.8983333333333334"
"8","100","false","10000","40","1.6816666666666666"
"2","100","false","10000","41","1.7483333333333333"
"7","100","false","10000","42","1.985"
"5","100","false","10000","44","1.9483333333333333"
"1","100","false","10000","43","1.915"
"4","100","false","10000","44","2.138333333333333"
"6","100","false","10000","42","2.066666666666667"
"3","100","false","10000","41","1.8883333333333334"
"9","100","false","10000","44","2.1083333333333334"
"10","100","false","10000","43","1.9866666666666666"
"2","100","false","10000","42","1.8383333333333334"
"8","100","false","10000","41","1.7483333333333333"
"7","100","false","10000","43","2.0633333333333335"
"5","100","false","10000","45","2.0216666666666665"
"1","100","false","10000","44","2.005"
"4","100","false","10000","45","2.23"
"6","100","false","10000","43","2.165"
"9","100","false","10000","45","2.2133333333333334"
"3","100","false","10000","42","1.9583333333333333"
"10","100","false","10000","44","2.0616666666666665"
"2","100","false","10000","43","1.9216666666666666"
"8","100","false","10000","42","1.8333333333333333"
"7","100","false","10000","44","2.145"
"1","100","false","10000","45","2.0816666666666666"
"4","100","false","10000","46","2.3183333333333334"
"5","100","false","10000","46","2.09"
"6","100","false","10000","44","2.2216666666666667"
"9","100","false","10000","46","2.2866666666666666"
"3","100","false","10000","43","2.045"
"10","100","false","10000","45","2.1566666666666667"
"8","100","false","10000","43","1.9116666666666666"
"7","100","false","10000","45","2.2133333333333334"
"2","100","false","10000","44","1.97"
"1","100","false","10000","46","2.151666666666667"
"4","100","false","10000","47","2.395"
"5","100","false","10000","47","2.1866666666666665"
"6","100","false","10000","45","2.2866666666666666"
"9","100","false","10000","47","2.36"
"10","100","false","10000","46","2.256666666666667"
"3","100","false","10000","44","2.12"
"2","100","false","10000","45","2.0633333333333335"
"8","100","false","10000","44","1.9883333333333333"
"7","100","false","10000","46","2.2883333333333336"
"1","100","false","10000","47","2.245"
"5","100","false","10000","48","2.2583333333333333"
"6","100","false","10000","46","2.381666666666667"
"4","100","false","10000","48","2.475"
"9","100","false","10000","48","2.4616666666666664"
"10","100","false","10000","47","2.34"
"3","100","false","10000","45","2.195"
"2","100","false","10000","46","2.16"
"7","100","false","10000","47","2.3733333333333335"
"8","100","false","10000","45","2.08"
"1","100","false","10000","48","2.34"
"6","100","false","10000","47","2.4783333333333335"
"9","100","false","10000","49","2.555"
"5","100","false","10000","49","2.345"
"4","100","false","10000","49","2.55"
"3","100","false","10000","46","2.243333333333333"
"10","100","false","10000","48","2.4183333333333334"
"2","100","false","10000","47","2.2283333333333335"
"7","100","false","10000","48","2.4233333333333333"
"8","100","false","10000","46","2.17"
"1","100","false","10000","49","2.4233333333333333"
"5","100","false","10000","50","2.4383333333333335"
"6","100","false","10000","48","2.5533333333333332"
"9","100","false","10000","50","2.6366666666666667"
"4","100","false","10000","50","2.6283333333333334"
"10","100","false","10000","49","2.5"
"3","100","false","10000","47","2.328333333333333"
"7","100","false","10000","49","2.5033333333333334"
"1","100","false","10000","50","2.506666666666667"
"2","100","false","10000","48","2.3383333333333334"
"8","100","false","10000","47","2.2516666666666665"
"6","100","false","10000","49","2.6266666666666665"
"5","100","false","10000","51","2.5116666666666667"
"4","100","false","10000","51","2.735"
"9","100","false","10000","51","2.74"
"10","100","false","10000","50","2.611666666666667"
"7","100","false","10000","50","2.5833333333333335"
"3","100","false","10000","48","2.405"
"1","100","false","10000","51","2.605"
"8","100","false","10000","48","2.3566666666666665"
"2","100","false","10000","49","2.433333333333333"
"9","100","false","10000","52","2.835"
"6","100","false","10000","50","2.7183333333333333"
"5","100","false","10000","52","2.611666666666667"
"4","100","false","10000","52","2.825"
"10","100","false","10000","51","2.6933333333333334"
"7","100","false","10000","51","2.658333333333333"
"3","100","false","10000","49","2.505"
"1","100","false","10000","52","2.7"
"8","100","false","10000","49","2.435"
"2","100","false","10000","50","2.5416666666666665"
"6","100","false","10000","51","2.7916666666666665"
"9","100","false","10000","53","2.93"
"5","100","false","10000","53","2.6983333333333333"
"4","100","false","10000","53","2.921666666666667"
"10","100","false","10000","52","2.7816666666666667"
"7","100","false","10000","52","2.735"
"3","100","false","10000","50","2.6033333333333335"
"1","100","false","10000","53","2.79"
"8","100","false","10000","50","2.533333333333333"
"2","100","false","10000","51","2.6416666666666666"
"6","100","false","10000","52","2.8866666666666667"
"9","100","false","10000","54","3.015"
"4","100","false","10000","54","3.01"
"5","100","false","10000","54","2.8016666666666667"
"10","100","false","10000","53","2.8583333333333334"
"7","100","false","10000","53","2.81"
"1","100","false","10000","54","2.8666666666666667"
"3","100","false","10000","51","2.705"
"8","100","false","10000","51","2.615"
"9","100","false","10000","55","3.1083333333333334"
"6","100","false","10000","53","2.9616666666666664"
"2","100","false","10000","52","2.7516666666666665"
"4","100","false","10000","55","3.098333333333333"
"5","100","false","10000","55","2.901666666666667"
"10","100","false","10000","54","2.9583333333333335"
"7","100","false","10000","54","2.888333333333333"
"1","100","false","10000","55","2.966666666666667"
"3","100","false","10000","52","2.796666666666667"
"8","100","false","10000","52","2.715"
"9","100","false","10000","56","3.2083333333333335"
"6","100","false","10000","54","3.046666666666667"
"4","100","false","10000","56","3.185"
"5","100","false","10000","56","3"
"2","100","false","10000","53","2.8266666666666667"
"7","100","false","10000","55","2.985"
"10","100","false","10000","55","3.035"
"1","100","false","10000","56","3.0516666666666667"
"3","100","false","10000","53","2.905"
"9","100","false","10000","57","3.2933333333333334"
"8","100","false","10000","53","2.796666666666667"
"6","100","false","10000","55","3.135"
"4","100","false","10000","57","3.2783333333333333"
"5","100","false","10000","57","3.078333333333333"
"2","100","false","10000","54","2.9166666666666665"
"7","100","false","10000","56","3.091666666666667"
