"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"2000_people_100pct_vacinated"
"02/01/2022 14:08:12:070 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"1","100","false","2000","41","0.4166666666666667"
"4","100","false","2000","38","0.25"
"10","100","false","2000","38","0.3333333333333333"
"7","100","false","2000","39","0.36666666666666664"
"5","100","false","2000","36","0.3"
"9","100","false","2000","37","0.24166666666666667"
"2","100","false","2000","40","0.275"
"3","100","false","2000","39","0.2916666666666667"
"8","100","false","2000","36","0.20833333333333334"
"6","100","false","2000","38","0.36666666666666664"
"1","100","false","2000","42","0.4166666666666667"
"4","100","false","2000","39","0.275"
"10","100","false","2000","39","0.35833333333333334"
"9","100","false","2000","38","0.25833333333333336"
"7","100","false","2000","40","0.4"
"5","100","false","2000","37","0.30833333333333335"
"2","100","false","2000","41","0.275"
"6","100","false","2000","39","0.38333333333333336"
"8","100","false","2000","37","0.21666666666666667"
"3","100","false","2000","40","0.2916666666666667"
"1","100","false","2000","43","0.4166666666666667"
"4","100","false","2000","40","0.2916666666666667"
"9","100","false","2000","39","0.26666666666666666"
"10","100","false","2000","40","0.36666666666666664"
"7","100","false","2000","41","0.43333333333333335"
"2","100","false","2000","42","0.3"
"5","100","false","2000","38","0.31666666666666665"
"3","100","false","2000","41","0.31666666666666665"
"6","100","false","2000","40","0.4083333333333333"
"8","100","false","2000","38","0.21666666666666667"
"1","100","false","2000","44","0.44166666666666665"
"4","100","false","2000","41","0.31666666666666665"
"9","100","false","2000","40","0.275"
"10","100","false","2000","41","0.36666666666666664"
"2","100","false","2000","43","0.31666666666666665"
"5","100","false","2000","39","0.3333333333333333"
"3","100","false","2000","42","0.3333333333333333"
"6","100","false","2000","41","0.425"
"1","100","false","2000","45","0.4666666666666667"
"7","100","false","2000","42","0.45"
"8","100","false","2000","39","0.225"
"4","100","false","2000","42","0.3416666666666667"
"9","100","false","2000","41","0.30833333333333335"
"10","100","false","2000","42","0.375"
"2","100","false","2000","44","0.3333333333333333"
"5","100","false","2000","40","0.3416666666666667"
"1","100","false","2000","46","0.48333333333333334"
"3","100","false","2000","43","0.35"
"6","100","false","2000","42","0.43333333333333335"
"7","100","false","2000","43","0.4583333333333333"
"8","100","false","2000","40","0.26666666666666666"
"9","100","false","2000","42","0.3333333333333333"
"4","100","false","2000","43","0.35"
"10","100","false","2000","43","0.4166666666666667"
"5","100","false","2000","41","0.35"
"2","100","false","2000","45","0.36666666666666664"
"1","100","false","2000","47","0.49166666666666664"
"6","100","false","2000","43","0.4583333333333333"
"3","100","false","2000","44","0.36666666666666664"
"7","100","false","2000","44","0.48333333333333334"
"8","100","false","2000","41","0.275"
"4","100","false","2000","44","0.35"
"9","100","false","2000","43","0.36666666666666664"
"10","100","false","2000","44","0.4166666666666667"
"5","100","false","2000","42","0.35833333333333334"
"2","100","false","2000","46","0.38333333333333336"
"1","100","false","2000","48","0.525"
"3","100","false","2000","45","0.36666666666666664"
"7","100","false","2000","45","0.48333333333333334"
"8","100","false","2000","42","0.3"
"6","100","false","2000","44","0.475"
"4","100","false","2000","45","0.35"
"9","100","false","2000","44","0.375"
"10","100","false","2000","45","0.43333333333333335"
"5","100","false","2000","43","0.36666666666666664"
"1","100","false","2000","49","0.5666666666666667"
"3","100","false","2000","46","0.38333333333333336"
"2","100","false","2000","47","0.39166666666666666"
"8","100","false","2000","43","0.31666666666666665"
"6","100","false","2000","45","0.5083333333333333"
"7","100","false","2000","46","0.5"
"9","100","false","2000","45","0.38333333333333336"
"5","100","false","2000","44","0.4"
"4","100","false","2000","46","0.36666666666666664"
"3","100","false","2000","47","0.4"
"10","100","false","2000","46","0.44166666666666665"
"2","100","false","2000","48","0.4166666666666667"
"1","100","false","2000","50","0.575"
"8","100","false","2000","44","0.325"
"6","100","false","2000","46","0.5166666666666667"
"7","100","false","2000","47","0.5083333333333333"
"1","100","false","2000","51","0.6"
"5","100","false","2000","45","0.425"
"9","100","false","2000","46","0.39166666666666666"
"10","100","false","2000","47","0.4666666666666667"
"4","100","false","2000","47","0.4"
"3","100","false","2000","48","0.4083333333333333"
"2","100","false","2000","49","0.425"
"8","100","false","2000","45","0.35833333333333334"
"6","100","false","2000","47","0.525"
"7","100","false","2000","48","0.55"
"1","100","false","2000","52","0.625"
"10","100","false","2000","48","0.49166666666666664"
"5","100","false","2000","46","0.45"
"9","100","false","2000","47","0.39166666666666666"
"2","100","false","2000","50","0.43333333333333335"
"3","100","false","2000","49","0.425"
"8","100","false","2000","46","0.375"
"4","100","false","2000","48","0.4166666666666667"
"6","100","false","2000","48","0.5333333333333333"
"7","100","false","2000","49","0.5833333333333334"
"1","100","false","2000","53","0.6416666666666667"
"10","100","false","2000","49","0.55"
"2","100","false","2000","51","0.45"
"9","100","false","2000","48","0.4166666666666667"
"3","100","false","2000","50","0.43333333333333335"
"5","100","false","2000","47","0.4583333333333333"
"6","100","false","2000","49","0.5583333333333333"
"8","100","false","2000","47","0.375"
"4","100","false","2000","49","0.43333333333333335"
"7","100","false","2000","50","0.5833333333333334"
"10","100","false","2000","50","0.5666666666666667"
"1","100","false","2000","54","0.65"
"2","100","false","2000","52","0.4666666666666667"
"9","100","false","2000","49","0.44166666666666665"
"3","100","false","2000","51","0.475"
"6","100","false","2000","50","0.5666666666666667"
"7","100","false","2000","51","0.6083333333333333"
"5","100","false","2000","48","0.48333333333333334"
"8","100","false","2000","48","0.4166666666666667"
"4","100","false","2000","50","0.44166666666666665"
"10","100","false","2000","51","0.575"
"1","100","false","2000","55","0.675"
"2","100","false","2000","53","0.475"
"9","100","false","2000","50","0.4666666666666667"
"3","100","false","2000","52","0.49166666666666664"
"4","100","false","2000","51","0.4583333333333333"
"5","100","false","2000","49","0.5"
"6","100","false","2000","51","0.5833333333333334"
"7","100","false","2000","52","0.6166666666666667"
"8","100","false","2000","49","0.44166666666666665"
"10","100","false","2000","52","0.5916666666666667"
"1","100","false","2000","56","0.6916666666666667"
"2","100","false","2000","54","0.48333333333333334"
"3","100","false","2000","53","0.5083333333333333"
"9","100","false","2000","51","0.5"
"4","100","false","2000","52","0.49166666666666664"
"7","100","false","2000","53","0.65"
"5","100","false","2000","50","0.5333333333333333"
"8","100","false","2000","50","0.475"
"6","100","false","2000","52","0.5916666666666667"
"10","100","false","2000","53","0.625"
"1","100","false","2000","57","0.7333333333333333"
"2","100","false","2000","55","0.5083333333333333"
"3","100","false","2000","54","0.5333333333333333"
"9","100","false","2000","52","0.5166666666666667"
"4","100","false","2000","53","0.5083333333333333"
"8","100","false","2000","51","0.5"
"1","100","false","2000","58","0.8083333333333333"
"5","100","false","2000","51","0.5583333333333333"
"10","100","false","2000","54","0.6333333333333333"
"7","100","false","2000","54","0.6583333333333333"
"2","100","false","2000","56","0.5166666666666667"
"6","100","false","2000","53","0.6"
"3","100","false","2000","55","0.55"
"9","100","false","2000","53","0.575"
"4","100","false","2000","54","0.5416666666666666"
"10","100","false","2000","55","0.65"
"8","100","false","2000","52","0.5166666666666667"
"1","100","false","2000","59","0.8166666666666667"
"5","100","false","2000","52","0.6166666666666667"
"2","100","false","2000","57","0.5583333333333333"
"7","100","false","2000","55","0.675"
"6","100","false","2000","54","0.625"
"3","100","false","2000","56","0.5833333333333334"
"9","100","false","2000","54","0.6083333333333333"
"4","100","false","2000","55","0.575"
"10","100","false","2000","56","0.7"
"2","100","false","2000","58","0.5666666666666667"
"8","100","false","2000","53","0.5333333333333333"
"1","100","false","2000","60","0.825"
"5","100","false","2000","53","0.6166666666666667"
